id	VE	DE
cell_5652	5.936128717969826e-05	0.03480695166501366
cell_5657	0.00759707118350917	0.0011012493853414223
cell_5658	0.00754515573341074	0.0028909459755417947
cell_5668	0.006974686434374004	0.0014263316272350314
cell_5677	0.0001077039135416347	0.03624472797930557
cell_5678	0.000678517920039027	7.874148251482813e-05
cell_5683	0.006508447176566464	0.007604433688557073
cell_5710	0.0005137051032420322	6.675588854376297e-05
cell_5711	0.00708427987814635	0.004106851459684434
cell_5718	0.0014318162206653645	0.00019838722501652953
cell_5731	0.008634685414251133	0.0033120690548114253
cell_5732	0.007169081804611282	0.0012498358108555452
cell_5753	0.007706207554682539	0.0031363240036591947
cell_5758	0.002008155567631997	0.00016300766234764706
cell_5759	0.0070321392742492255	0.0008067295077949594
cell_5764	0.008135860486934356	0.0038316676459867246
cell_5765	0.00190574984278928	0.00031827197534777424
cell_5769	0.007935070166156667	0.004107343080724464
cell_5782	0.006498371462403689	0.0011940744987485165
cell_5785	0.0006672059446913228	6.260200158562098e-05
cell_5794	0.00037222354499792415	1.4959590371868363e-05
cell_5795	0.007807893844451482	0.0010460267569059746
cell_5805	0.007961544354147095	0.0033038566097759667
cell_5806	0.0008367390537262583	0.00020175953981640436
cell_5807	0.0007887373230078558	0.00014253453166810674
cell_5818	0.0065240537886165784	0.0029216118173821196
cell_5825	0.0007078215162036421	0.00012826636520330811
cell_5832	0.004119813250294221	0.0018463057259446695
cell_5845	0.0053343347304237055	0.005923081258824543
cell_5848	0.0004712421756204634	0.00015714207291071426
cell_5849	0.0006647387044598173	0.00011337638041093734
cell_5852	0.00019838460008653343	0.03039750518101299
cell_5854	0.00037490168210910707	2.997146258039778e-05
cell_5861	0.007825133664742486	0.0014538672337028012
cell_5862	0.000527622782921147	4.9662165201520574e-05
cell_5872	0.005879750280447348	0.005671847415388167
cell_5874	0.007040546668012068	0.005845355471310861
cell_5876	0.007308258576841933	0.003995210217303766
cell_5891	0.00675945115938898	0.0024769342958638266
cell_5898	0.00690988957074229	0.002335770660953875
cell_5900	0.008253983465868947	0.002203787889613557
cell_5919	0.0010047889012295347	0.0001984410847256133
cell_5923	0.005885112202939069	0.004820974593093103
cell_5942	0.007167448369400408	0.0006536149536760975
cell_5948	0.0025035247714529875	0.0002837609809374794
cell_5966	0.0019389745448007848	0.00019012913811476353
cell_5973	0.0007881090737781861	0.00018201263492617195
cell_5987	0.0006397341038324239	0.00025082958378831315
cell_5993	0.0010369511714888688	0.0001473324716424492
cell_5998	0.008107501583965384	0.003566336831025262
cell_6004	0.00082774480197825	6.073287508335126e-05
cell_6013	0.0008716714558074072	8.754190470918285e-05
cell_6018	0.008961070922838574	0.0027256982696927403
cell_6028	0.007847306169743046	0.0023538208503079672
cell_6032	0.0024922192535098094	0.00045974567984553654
cell_6042	0.007529931043702646	0.0031198444968691076
cell_6045	0.008031393498970045	0.0020601483788229473
cell_6048	0.0006189823508855168	9.080166129458691e-05
cell_6051	0.000478049722536792	2.6454782489128195e-05
cell_6071	7.545998918205517e-05	0.035504178042976474
cell_6073	0.005019409396095087	0.0008352250090178602
cell_6079	0.008418794719768839	0.00405176487420945
cell_6095	0.007770892660840783	0.004782431494268212
cell_6104	0.006652493542485634	0.007071182726618732
cell_6105	0.00830657281805656	0.003910164621705369
cell_6109	0.007680931913169628	0.004188196514925919
cell_6110	0.008292123398076718	0.0042901209207783855
cell_6135	0.005237622138310247	0.008860302706219262
cell_6164	0.008491564944558912	0.0013727913553746001
cell_6174	5.091910513574151e-05	0.033113248980664894
cell_6177	0.0059240721399665885	0.003013953125529736
cell_6186	0.0009652554143306413	0.00022054462964388153
cell_6197	0.003259069587951538	0.0006809730445273821
cell_6208	0.007857050484953205	0.004138724882691362
cell_6209	0.0006975509119617897	3.40629320566578e-05
cell_6212	0.00099543534447816	0.00012268237351076113
cell_6214	0.006837383149515926	0.0054990427646673294
cell_6224	0.008697837449241424	0.0033234070294240877
cell_6227	0.0054661702420917	0.00048075874009786637
cell_6248	0.009318830579949871	0.0030194219487381267
cell_6253	0.006877602240683686	0.007469626742044508
cell_6265	0.006947145609791094	0.004853102606274227
cell_6277	0.0014366101461033103	0.00011824722617881864
cell_6284	0.007116310316491398	0.0024049333805944433
cell_6293	0.0005475113673336056	4.718473749440087e-05
cell_6297	0.00791435139641913	0.002277850145214566
cell_6313	0.0019484058275682959	0.0001919516751100241
cell_6319	0.007275457043914076	0.0006619327699297127
cell_6329	0.00037928670656483035	2.2971768747770923e-05
cell_6331	0.006638586856193275	0.0019869936675895048
cell_6342	0.002813612188682998	0.000356787474140585
cell_6361	0.008216304033305701	0.0011053705299218595
cell_6365	0.0032841730653417724	0.012508619039026154
cell_6374	0.007226965110068259	0.0005311867117676641
cell_6376	0.007910842259059659	0.0018791862734526587
cell_6379	0.007580639943244159	0.0014642484830627194
cell_6397	0.0036678747334879425	0.0007625030604006804
cell_6402	0.00609560241853993	0.007728567714263689
cell_6413	0.005526013430988502	0.0009604733996947879
cell_6422	0.0026325649464589026	0.0005402679913362503
cell_6424	0.003988068228763246	0.007398292327946627
cell_6454	0.0009938402213371064	5.080719474014673e-05
cell_6464	0.007622084918826005	0.001948946463154937
cell_6482	0.0012880474010696116	0.0001758995112046938
cell_6483	0.004663381648647982	0.010641319911260168
cell_6506	0.0076941379542249996	0.0035460178744371944
cell_6511	0.008543315909889807	0.003972630938988788
cell_6521	0.00792620233571213	0.0013963915496995822
cell_6528	0.005876920621269206	0.007952506241507402
cell_6535	0.0006777894620604677	8.694247078531544e-05
cell_6536	0.0008664485866372578	2.297769856883883e-05
cell_6569	0.00723961985073373	0.004227962424667936
cell_6590	0.007543340171299547	0.005667458778784784
cell_6591	0.006774764920701568	0.005497627635067697
cell_6609	0.0004696328453557268	3.391325103899324e-05
cell_6624	0.001964532231556851	0.000140533333126058
cell_6660	0.0029212457232141707	0.00021395579683802928
cell_6716	0.0008934266908291445	0.0003006814960063961
cell_6722	0.007640978913334199	0.0020283222788703647
cell_6736	0.0006823080066848472	0.00012657318444283633
cell_6787	0.000849099140878348	0.0001472875918504852
cell_6791	0.00030820735473426406	3.625582605927229e-05
cell_6801	0.007474836312894466	0.00198595455246734
cell_6809	0.007046742883944259	0.005637521111625201
cell_6817	0.008381604416367051	0.0019708557144644647
cell_6819	0.008274228584985896	0.0016094492562189534
cell_6821	0.008534314391771453	0.004214941225826141
cell_6831	0.003405767821724351	0.013693052150132718
cell_6834	0.0024625930953662174	0.0001666807210948314
cell_6837	0.006233368978052787	0.007409787610317564
cell_6839	0.000751194306914123	6.509444535171061e-05
cell_6849	6.058891505815775e-05	0.0330872837536453
cell_6853	0.0002096711888520986	0.02895261025407827
cell_6876	0.007504578675729037	0.0006655098602108726
cell_6877	0.0002651341829786135	1.0576600390412271e-05
cell_6903	0.005084501994730146	0.00973469138403497
cell_6907	0.00899902401557721	0.0019358351428733571
cell_6926	0.00547578844738005	0.008768601915639279
cell_6933	0.0010534664932820117	0.00024642627873992356
cell_6941	0.0008691188472665656	0.000271525018091412
cell_6948	0.0012473068868117058	9.458824125746208e-05
cell_6952	0.003212895666892078	0.00013005922361354312
cell_6967	0.007042925556676496	0.0038830895616051263
cell_6978	0.007605265569053458	0.00140330378835277
cell_7008	0.007647649729291254	0.002200610274580673
cell_7013	0.005085358416984864	0.005300987144512026
cell_7031	0.007968311805753256	0.001812345326392674
cell_7034	0.00525419398473064	0.005203554719265295
cell_7035	0.0013407947375744106	0.0005089438675851943
cell_7050	0.006756442101380192	0.00550396174959025
cell_7054	0.0050598987338595115	0.007804697902519359
cell_7068	0.007819815357143734	0.002505872807260343
cell_7071	0.00303957923189787	0.010832437850493109
cell_7097	0.006771708290246587	0.005711856836113296
cell_7101	0.006084885414491679	0.008415102212211248
cell_7110	0.0005640702195367987	6.318867829558014e-05
cell_7124	5.073637992608461e-05	0.032046711485326694
cell_7130	0.001345255372651735	0.00011105213284094276
cell_7131	0.0022300814549657813	0.0001792495224669075
cell_7138	0.0009423653216090295	9.850498957996561e-05
cell_7145	5.22959087294918e-05	0.03781663862144021
cell_7146	0.00614208989444488	0.003852222379015214
cell_7152	0.00046186914460103677	5.362086131017757e-05
cell_7156	0.006415264412246785	0.0012277658888092129
cell_7167	0.006435900569790334	0.006866142290016616
cell_7175	0.007814519350008849	0.005003618022234121
cell_7188	0.0008537954573455177	3.344026032958017e-05
cell_7190	0.007608922636313287	0.003082549718090361
cell_7192	5.2458688867629746e-05	0.03317226196797937
cell_7207	0.006212992303722622	0.0005322962291364344
cell_7216	0.007847335495977863	0.001690955913759917
cell_7219	0.00012132807597073667	0.03061041765913033
cell_7234	0.002835287009198827	0.00017829720266340112
cell_7244	0.0004516266607959375	3.349562923478404e-05
cell_7262	0.006223213541856561	0.0064313750639736315
cell_7265	0.006292049901393689	0.0007472544988052739
cell_7268	0.007164067173005691	0.004556012773954472
cell_7271	0.007554003908908925	0.005506252166424645
cell_7272	0.0012112862076531553	0.00011442391056433784
cell_7326	0.007701106645642407	0.003387656938304254
cell_7327	0.002090021616087545	8.826814426948861e-05
cell_7330	0.002775102568695706	0.0005036300725604568
cell_7363	0.008277015848060154	0.0026797636537225496
cell_7365	0.0017404199412215915	0.00021477696870719586
cell_7369	0.007530863892528643	0.004426347345762155
cell_7419	0.007386730537155578	0.002108824042141141
cell_7461	0.0010633753451286642	9.137523017628744e-05
cell_7482	0.0068903934811550835	0.007242807637608156
cell_7493	0.0009236543381101649	0.00024618282038564576
cell_7509	0.007220460099438579	0.003320574036080464
cell_7511	0.006839226715937848	0.0011381534901059647
cell_7521	0.007457924924357744	0.004829653529410106
cell_7524	0.007626411906355097	0.003911359864474832
cell_7530	0.007741482911659061	0.0021480205752822637
cell_7533	0.0068864871629139394	0.0012493061024047333
cell_7549	0.007239237613182842	0.004806686237526986
cell_7557	0.001305169989904211	0.00022175842405979462
cell_7567	0.0004752029461677607	4.810075277707316e-05
cell_7569	0.007454211656789137	0.0059188720808213925
cell_7572	0.006722742829852352	0.004599684739211005
cell_7586	0.006417568245837856	0.006996562622194
cell_7605	0.0007744376434016918	0.000105459846465552
cell_7610	4.8252043012079865e-05	0.0371872450045115
cell_7612	0.008030052411533758	0.00355792449036642
cell_7623	4.77816086232136e-05	0.034112690698038656
cell_13980	0.0	0.0
cell_13983	0.0	0.0016155088852988692
cell_13994	0.002881844380403458	0.0
cell_14015	0.002881844380403458	0.0
cell_14023	0.002881844380403458	0.0
cell_14031	0.002881844380403458	0.0
cell_14057	0.002881844380403458	0.0
cell_14061	0.002881844380403458	0.0
cell_14064	0.002881844380403458	0.0
cell_14092	0.002881844380403458	0.0
cell_14094	0.0	0.0016155088852988692
cell_14108	0.002881844380403458	0.0
cell_14120	0.002881844380403458	0.0
cell_14144	0.0	0.0016155088852988692
cell_14165	0.002881844380403458	0.0
cell_14173	0.002881844380403458	0.0
cell_14178	0.0	0.0016155088852988692
cell_14179	0.0	0.0016155088852988692
cell_14193	0.0	0.0
cell_14209	0.0	0.0016155088852988692
cell_14223	0.002881844380403458	0.0
cell_14229	0.002881844380403458	0.0
cell_14238	0.002881844380403458	0.0
cell_14249	0.0	0.0016155088852988692
cell_14251	0.002881844380403458	0.0
cell_14266	0.0	0.0
cell_14278	0.002881844380403458	0.0
cell_14306	0.002881844380403458	0.0
cell_14326	0.0	0.0016155088852988692
cell_14329	0.002881844380403458	0.0
cell_14331	0.0	0.0
cell_14344	0.002881844380403458	0.0
cell_14350	0.002881844380403458	0.0
cell_14375	0.002881844380403458	0.0
cell_14420	0.002881844380403458	0.0
cell_14461	0.002881844380403458	0.0
cell_14487	0.002881844380403458	0.0
cell_14490	0.002881844380403458	0.0
cell_14492	0.002881844380403458	0.0
cell_14497	0.0	0.0
cell_14508	0.002881844380403458	0.0
cell_14523	0.002881844380403458	0.0
cell_14532	0.002881844380403458	0.0
cell_14549	0.002881844380403458	0.0
cell_14557	0.0	0.0016155088852988692
cell_14560	0.0	0.0016155088852988692
cell_14653	0.002881844380403458	0.0
cell_14660	0.0	0.0
cell_14664	0.002881844380403458	0.0
cell_14666	0.0	0.0016155088852988692
cell_14668	0.0	0.0016155088852988692
cell_14674	0.002881844380403458	0.0
cell_14685	0.002881844380403458	0.0
cell_14692	0.002881844380403458	0.0
cell_14709	0.002881844380403458	0.0
cell_14726	0.002881844380403458	0.0
cell_14759	0.002881844380403458	0.0
cell_14765	0.002881844380403458	0.0
cell_14782	0.0	0.0
cell_14807	0.0	0.0016155088852988692
cell_14809	0.0	0.0
cell_14812	0.002881844380403458	0.0
cell_14825	0.0	0.0016155088852988692
cell_14845	0.0	0.0
cell_14858	0.002881844380403458	0.0
cell_14874	0.0	0.0
cell_14888	0.0	0.0016155088852988692
cell_14893	0.0	0.0
cell_14897	0.002881844380403458	0.0
cell_14899	0.002881844380403458	0.0
cell_14913	0.0	0.0
cell_14943	0.002881844380403458	0.0
cell_14966	0.0	0.0016155088852988692
cell_15044	0.002881844380403458	0.0
cell_15056	0.0	0.0016155088852988692
cell_15059	0.0	0.0016155088852988692
cell_15071	0.002881844380403458	0.0
cell_15080	0.002881844380403458	0.0
cell_15104	0.002881844380403458	0.0
cell_15106	0.0	0.0016155088852988692
cell_15134	0.002881844380403458	0.0
cell_15138	0.0	0.0
cell_15153	0.002881844380403458	0.0
cell_15155	0.002881844380403458	0.0
cell_15161	0.002881844380403458	0.0
cell_15162	0.002881844380403458	0.0
cell_15163	0.002881844380403458	0.0
cell_15167	0.002881844380403458	0.0
cell_15174	0.002881844380403458	0.0
cell_15180	0.002881844380403458	0.0
cell_15186	0.002881844380403458	0.0
cell_15213	0.002881844380403458	0.0
cell_15215	0.0	0.0016155088852988692
cell_15219	0.002881844380403458	0.0
cell_15238	0.0	0.0016155088852988692
cell_15242	0.002881844380403458	0.0
cell_15271	0.0	0.0
cell_15281	0.0	0.0
cell_15304	0.0	0.0016155088852988692
cell_15316	0.0	0.0016155088852988692
cell_15317	0.002881844380403458	0.0
cell_15319	0.0	0.0016155088852988692
cell_15329	0.002881844380403458	0.0
cell_15334	0.002881844380403458	0.0
cell_15336	0.0	0.0016155088852988692
cell_15348	0.0	0.0
cell_15354	0.002881844380403458	0.0
cell_15383	0.0	0.0016155088852988692
cell_15387	0.002881844380403458	0.0
cell_15389	0.0	0.0016155088852988692
cell_15396	0.002881844380403458	0.0
cell_15410	0.002881844380403458	0.0
cell_15435	0.0	0.0016155088852988692
cell_15474	0.002881844380403458	0.0
cell_15478	0.002881844380403458	0.0
cell_15487	0.002881844380403458	0.0
cell_15493	0.002881844380403458	0.0
cell_15505	0.002881844380403458	0.0
cell_15515	0.0	0.0
cell_15520	0.002881844380403458	0.0
cell_15530	0.002881844380403458	0.0
cell_15588	0.002881844380403458	0.0
cell_15601	0.002881844380403458	0.0
cell_15608	0.002881844380403458	0.0
cell_15613	0.002881844380403458	0.0
cell_15635	0.002881844380403458	0.0
cell_15646	0.002881844380403458	0.0
cell_15661	0.002881844380403458	0.0
cell_15664	0.002881844380403458	0.0
cell_15680	0.0	0.0
cell_15710	0.002881844380403458	0.0
cell_15723	0.0	0.0016155088852988692
cell_15728	0.002881844380403458	0.0
cell_15729	0.0	0.0
cell_15789	0.0	0.0016155088852988692
cell_15791	0.002881844380403458	0.0
cell_15794	0.002881844380403458	0.0
cell_15803	0.002881844380403458	0.0
cell_15824	0.0	0.0016155088852988692
cell_15827	0.002881844380403458	0.0
cell_15857	0.0	0.0
cell_15882	0.002881844380403458	0.0
cell_15891	0.002881844380403458	0.0
cell_15896	0.0	0.0
cell_15908	0.002881844380403458	0.0
cell_15938	0.0	0.0016155088852988692
cell_15945	0.002881844380403458	0.0
cell_15958	0.002881844380403458	0.0
cell_15969	0.002881844380403458	0.0
cell_15979	0.0	0.0
cell_15989	0.0	0.0016155088852988692
cell_16021	0.0	0.0016155088852988692
cell_16030	0.002881844380403458	0.0
cell_16032	0.002881844380403458	0.0
cell_16043	0.002881844380403458	0.0
cell_16044	0.002881844380403458	0.0
cell_16053	0.002881844380403458	0.0
cell_16079	0.0	0.0016155088852988692
cell_16098	0.0	0.0
cell_16099	0.002881844380403458	0.0
cell_16127	0.002881844380403458	0.0
cell_16130	0.0	0.0016155088852988692
cell_16148	0.002881844380403458	0.0
cell_16149	0.0	0.0016155088852988692
cell_16178	0.0	0.0
cell_16179	0.0	0.0016155088852988692
cell_16198	0.0	0.0016155088852988692
cell_16261	0.0	0.0016155088852988692
cell_16263	0.0	0.0016155088852988692
cell_16290	0.0	0.0016155088852988692
cell_16295	0.002881844380403458	0.0
cell_16303	0.002881844380403458	0.0
cell_16312	0.0	0.0016155088852988692
cell_16317	0.002881844380403458	0.0
cell_16329	0.0	0.0016155088852988692
cell_27712	0.0	0.0016155088852988692
cell_27719	0.0	0.0016155088852988692
cell_27759	0.0	0.0016155088852988692
cell_27765	0.0	0.0016155088852988692
cell_27767	0.0	0.0016155088852988692
cell_27853	0.0	0.0016155088852988692
cell_27885	0.0	0.0016155088852988692
cell_27915	0.0	0.0016155088852988692
cell_27924	0.0	0.0016155088852988692
cell_27931	0.0	0.0016155088852988692
cell_27946	0.0	0.0
cell_27966	0.002881844380403458	0.0
cell_27981	0.0	0.0016155088852988692
cell_27992	0.0	0.0016155088852988692
cell_28002	0.002881844380403458	0.0
cell_28010	0.0	0.0016155088852988692
cell_28030	0.0	0.0016155088852988692
cell_28031	0.002881844380403458	0.0
cell_28042	0.0	0.0016155088852988692
cell_28054	0.0	0.0016155088852988692
cell_28076	0.0	0.0016155088852988692
cell_28090	0.0	0.0016155088852988692
cell_28112	0.0	0.0016155088852988692
cell_28126	0.0	0.0016155088852988692
cell_28134	0.0	0.0016155088852988692
cell_28171	0.0	0.0016155088852988692
cell_28176	0.0	0.0016155088852988692
cell_28201	0.0	0.0016155088852988692
cell_28232	0.002881844380403458	0.0
cell_28244	0.0	0.0016155088852988692
cell_28246	0.002881844380403458	0.0
cell_28262	0.0	0.0
cell_28268	0.0	0.0016155088852988692
cell_28270	0.0	0.0
cell_28323	0.002881844380403458	0.0
cell_28374	0.0	0.0016155088852988692
cell_28389	0.0	0.0016155088852988692
cell_28429	0.0	0.0016155088852988692
cell_28449	0.0	0.0
cell_28453	0.0	0.0016155088852988692
cell_28481	0.0	0.0016155088852988692
cell_28487	0.002881844380403458	0.0
cell_28522	0.0	0.0016155088852988692
cell_28524	0.0	0.0
cell_28532	0.0	0.0016155088852988692
cell_28545	0.0	0.0016155088852988692
cell_28561	0.002881844380403458	0.0
cell_28580	0.002881844380403458	0.0
cell_28630	0.0	0.0016155088852988692
cell_28654	0.0	0.0016155088852988692
cell_28665	0.0	0.0
cell_28782	0.0	0.0016155088852988692
cell_28788	0.0	0.0016155088852988692
cell_28789	0.0	0.0016155088852988692
cell_28838	0.0	0.0
cell_28861	0.0	0.0016155088852988692
cell_28862	0.002881844380403458	0.0
cell_28874	0.0	0.0016155088852988692
cell_28881	0.0	0.0016155088852988692
cell_28882	0.0	0.0016155088852988692
cell_28909	0.002881844380403458	0.0
cell_28919	0.002881844380403458	0.0
cell_28926	0.0	0.0016155088852988692
cell_28982	0.0	0.0
cell_28993	0.0	0.0016155088852988692
cell_29074	0.0	0.0016155088852988692
cell_29082	0.0	0.0016155088852988692
cell_29090	0.002881844380403458	0.0
cell_29104	0.0	0.0016155088852988692
cell_29118	0.002881844380403458	0.0
cell_29143	0.0	0.0016155088852988692
