id	Foregut 2	Pharyngeal endoderm	Foregut 1	Midgut	Hindgut 2	Midgut/Hindgut	Hindgut 1	ExE endoderm
cell_107698	7.414523130076172e-06	6.3234387206086696e-06	2.046330614293733e-05	1.3593642771208131e-05	9.03913132606805e-06	9.152408339442632e-06	1.6709294066717173e-05	0.011812396985973196
cell_107700	2.3856275217834962e-05	2.099387153426589e-05	4.5399487313109404e-05	3.713743297175385e-05	3.039165291529049e-05	2.9379835214651554e-05	5.7527108222659777e-05	0.009821661133922072
cell_107753	0.0015695952680126442	0.0015852205950066128	0.0015144007725595597	0.001513348970922273	0.0015202535752712853	0.0015363848592367937	0.0013275837826639688	2.259408351336698e-06
cell_107772	5.6972225005454355e-05	5.073555688178489e-05	9.230514235214842e-05	8.315221155658626e-05	7.35203239709619e-05	6.976806128656652e-05	0.0001407240405928311	0.00586682189845522
cell_107773	0.0016141232857769666	0.0016299933878192046	0.0015577711365469301	0.0015567376459988257	0.0015635203627292278	0.0015802006279922029	0.0013654267771388649	2.097197843107552e-06
cell_107779	0.0015370149855981903	0.0015523429834070658	0.0014827865460496589	0.001481773170076079	0.0014885806278618107	0.00150441368458265	0.0012991628809599007	2.18204298631522e-06
cell_107789	0.0014306560720499365	0.0014450426881099702	0.0013796999064286941	0.0013788712477828717	0.0013856109897874948	0.0014001900119969208	0.001209254340668468	2.0507130973764376e-06
cell_107826	0.0014451591728150467	0.0014592677832853162	0.0013946721270145174	0.0013940774817446293	0.0014006397165888212	0.0014151152932066215	0.0012259248756437801	2.1252984602364142e-06
cell_107845	0.00020040142172614924	0.00018436540130830256	0.00025266797745452144	0.00025727643938064257	0.0002531567676893219	0.0002350187073535428	0.000459602674816302	0.00014730381297005236
cell_107891	0.0002507695061555944	0.00022736563332856878	0.0003406595488961726	0.00033761738738739556	0.0003230684789096862	0.00030031251521595763	0.0006131697381145245	0.00019389711183580757
